RandOrder,ID,Question,Order,Condition,Topic,Value,分類後
3123,24,Q6,A,3,彼女の沈黙は,夜の海のようだ,名詞直喩
3124,62,Q6,B,3,彼女の沈黙は,深海のようだ,名詞直喩
3125,81,Q6,A,3,彼女の沈黙は,しんとしており、重く、暗い,その他隠喩
3126,72,Q6,A,1,彼女の沈黙は,無音だ。,字義
3127,100,Q6,A,2,彼女の沈黙は,怖い,字義
3128,44,Q6,B,3,彼女の沈黙は,深い闇のようだ,名詞直喩
3129,90,Q6,A,1,彼女の沈黙は,冷静だ,字義
3130,79,Q6,B,2,彼女の沈黙は,深海の闇のようだ,名詞直喩
3131,69,Q6,B,3,彼女の沈黙は,湖の底のようだ,名詞直喩
3132,27,Q6,B,1,彼女の沈黙は,果てしない,字義
3133,86,Q6,B,3,彼女の沈黙は,海底のようだ,名詞直喩
3134,76,Q6,B,1,彼女の沈黙は,心の奥底からのものだ,字義
3135,77,Q6,A,3,彼女の沈黙は,シーンとしていて、仄暗く、深い海のようだ。,その他直喩
3136,80,Q6,A,1,彼女の沈黙は,瞬きの音さえ聞こえそうだ,字義
3137,30,Q6,B,2,彼女の沈黙は,深海だ,名詞隠喩
3138,73,Q6,A,1,彼女の沈黙は,深海の様だ,名詞直喩
3139,41,Q6,B,3,彼女の沈黙は,海のようだ,名詞直喩
3140,68,Q6,A,2,彼女の沈黙は,海の底のようだ。,名詞直喩
3141,101,Q6,B,1,彼女の沈黙は,穴のようだ,名詞直喩
3142,66,Q6,B,1,彼女の沈黙は,長い,字義
3143,19,Q6,B,2,彼女の沈黙は,重く深い,その他隠喩
3144,91,Q6,B,2,彼女の沈黙は,沈んで重苦しい,その他隠喩
3145,89,Q6,A,3,彼女の沈黙は,息苦しい,字義
3146,108,Q6,B,1,彼女の沈黙は,重い,その他隠喩
3147,56,Q6,A,3,彼女の沈黙は,漆黒の闇だ,名詞隠喩
3148,34,Q6,A,2,彼女の沈黙は,辛いものだ。,字義
3149,133,Q6,B,1,彼女の沈黙は,長い,字義
3150,124,Q6,B,1,彼女の沈黙は,長い,字義
3151,11,Q7,A,3,この霧（きり）は,遮断され外からは見えない,字義
3152,14,Q7,B,2,この霧（きり）は,何も見えない,字義
3153,95,Q7,A,1,この霧（きり）は,明るい,字義
3154,56,Q7,A,3,この霧（きり）は,迷い人のようだ,名詞直喩
3155,79,Q7,B,2,この霧（きり）は,視界不良で、包む,その他隠喩
3156,81,Q7,A,3,この霧（きり）は,濃く、視界を遮る,その他隠喩
3157,52,Q7,B,2,この霧（きり）は,煙のようだ,名詞直喩
3158,43,Q7,A,1,この霧（きり）は,雲のようだ,名詞直喩
3159,124,Q7,B,1,この霧（きり）は,危険だ,字義
3160,31,Q7,B,2,この霧（きり）は,一寸先も隠す,字義
3161,22,Q7,A,2,この霧（きり）は,濃霧,字義
3162,96,Q7,A,2,この霧（きり）は,絶えず続くカーテンのようだ,名詞直喩
3163,102,Q7,B,1,この霧（きり）は,深い,字義
3164,34,Q7,A,2,この霧（きり）は,不鮮明だ。,字義
3165,74,Q7,B,3,この霧（きり）は,視界を遮り、一面、白ばむ,字義
3166,112,Q7,B,1,この霧（きり）は,濃い,字義
3167,107,Q7,A,1,この霧（きり）は,雪のようだ,名詞直喩
3168,58,Q7,B,3,この霧（きり）は,とても濃くて、周りを囲み、雲のようだ,その他直喩
3169,90,Q7,A,1,この霧（きり）は,真っ白,字義
3170,23,Q7,A,3,この霧（きり）は,煙のようだ,名詞直喩
3171,94,Q7,B,2,この霧（きり）は,視界を遮る,字義
3172,39,Q7,A,2,この霧（きり）は,一面真っ白にする,字義
3173,116,Q7,A,3,この霧（きり）は,先が見えない,字義
3174,104,Q7,A,2,この霧（きり）は,視界を狭くする,字義
3175,48,Q7,A,1,この霧（きり）は,ふかい,字義
3176,99,Q7,A,3,この霧（きり）は,深く先が見えない,字義
3177,37,Q7,B,2,この霧（きり）は,濃霧のようだ,名詞直喩
3178,16,Q7,B,2,この霧（きり）は,靄のようだ,名詞直喩
3179,7,Q7,A,3,この霧（きり）は,目隠しだ,名詞隠喩
3180,8,Q7,A,3,この霧（きり）は,深い,字義
3181,24,Q7,A,3,この霧（きり）は,濃い,字義
3182,55,Q7,A,1,この霧（きり）は,雲だ,名詞隠喩
3183,59,Q7,B,1,この霧（きり）は,視野の一部が遮られる,字義
3184,76,Q7,B,1,この霧（きり）は,視界が不良だ,字義
3185,92,Q7,B,1,この霧（きり）は,視界を奪う,字義
3186,45,Q7,B,3,この霧（きり）は,白いカーテンのように覆い隠す,その他直喩
3187,89,Q7,A,3,この霧（きり）は,視界を覆う,字義
3188,103,Q7,A,2,この霧（きり）は,視界をさえぎる,字義
3189,108,Q7,B,1,この霧（きり）は,ベールをかけたようだ,その他直喩
3190,86,Q7,B,3,この霧（きり）は,まるでヴェールのようだ,名詞直喩
3191,78,Q7,A,2,この霧（きり）は,純白のベールをおろした,その他隠喩
3192,36,Q7,B,3,この霧（きり）は,行先が分からず、被さり、霧のよう,その他直喩
3193,28,Q7,A,1,この霧（きり）は,白い幕だ,名詞隠喩
3194,113,Q7,B,2,この霧（きり）は,横断幕のようだ,名詞直喩
3195,5,Q7,A,2,この霧（きり）は,シーツのようだ,名詞直喩
3196,88,Q7,B,2,この霧（きり）は,前方を阻み、隠す,字義
3197,101,Q7,B,1,この霧（きり）は,危ない,字義
3198,17,Q7,B,3,この霧（きり）は,白く濃く立ち込めていて晴れない,字義
3199,136,Q7,B,1,この霧（きり）は,視界を塞いでいる,字義
3200,82,Q7,A,2,この霧（きり）は,濃霧だ,字義
3201,87,Q7,B,3,この霧（きり）は,行く手を阻むように包み込む,字義
3202,100,Q7,A,2,この霧（きり）は,雲のようだ,名詞直喩
3203,35,Q7,B,1,この霧（きり）は,視界を遮る。,字義
3204,29,Q7,A,2,この霧（きり）は,濃く全てを隠す,字義
3205,133,Q7,B,1,この霧（きり）は,先が不透明だ,字義
3206,40,Q7,A,1,この霧（きり）は,雪のようだ,名詞直喩
3207,13,Q7,B,3,この霧（きり）は,先が見通せない,字義
3208,44,Q7,B,3,この霧（きり）は,濃い,字義
3209,33,Q7,A,3,この霧（きり）は,鬱蒼としている,字義
3210,75,Q7,A,3,この霧（きり）は,不完全燃焼の煙だ,名詞隠喩
3211,73,Q7,A,1,この霧（きり）は,ベールに包まれている,その他隠喩
3212,71,Q7,A,3,この霧（きり）は,濃厚だ,字義
3213,38,Q7,A,2,この霧（きり）は,真っ白く曇らせる,字義
3214,6,Q7,B,1,この霧（きり）は,前方が何も見えない状態だ,字義
3215,97,Q7,A,3,この霧（きり）は,濃くて目の前の景色を遮っている,字義
3216,19,Q7,B,2,この霧（きり）は,視覚を奪う,字義
3217,83,Q7,A,1,この霧（きり）は,雲のようだ,名詞直喩
3218,10,Q7,B,3,この霧（きり）は,濃い,字義
3219,69,Q7,B,3,この霧（きり）は,スチームのようだ,名詞直喩
3220,12,Q7,B,2,この霧（きり）は,視界を遮る,字義
3221,62,Q7,B,3,この霧（きり）は,視界を奪い、白い,字義
3222,68,Q7,A,2,この霧（きり）は,辺りを包み込み、視界を遮っている。,字義
3223,65,Q7,A,2,この霧（きり）は,濃い,字義
3224,70,Q7,A,1,この霧（きり）は,雪のようだ,名詞直喩
3225,53,Q7,B,1,この霧（きり）は,見通せない,字義
3226,30,Q7,B,2,この霧（きり）は,視界を遮る,字義
3227,49,Q7,B,2,この霧（きり）は,濃霧だ,字義
3228,98,Q7,B,2,この霧（きり）は,視界を完全に遮っている。,字義
3229,57,Q7,A,2,この霧（きり）は,シーツのようだ,名詞直喩
3230,66,Q7,B,1,この霧（きり）は,深い,字義
3231,15,Q7,A,1,この霧（きり）は,ミルクのようだ,名詞直喩
3232,63,Q7,B,3,この霧（きり）は,スモークのようだ,名詞直喩
3233,2,Q7,B,3,この霧（きり）は,不安にさせる,字義
3234,135,Q7,B,1,この霧（きり）は,視界を奪うほど濃い,字義
3235,64,Q7,A,1,この霧（きり）は,ミルクのようである,名詞直喩
3236,4,Q7,A,1,この霧（きり）は,真冬の吐息のようだ,名詞直喩
3237,80,Q7,A,1,この霧（きり）は,雲の中みたいだ,名詞直喩
3238,3,Q7,B,2,この霧（きり）は,曇りガラスのようだ,名詞直喩
3239,47,Q7,B,3,この霧（きり）は,視界不良で、被さり、白色,字義
3240,77,Q7,A,3,この霧（きり）は,白濁に包まれて見通しが悪い。,字義
3241,3,Q8,B,2,彼女の激怒は,天上の怒りのごときすさまじさだ,その他直喩
3242,58,Q8,B,3,彼女の激怒は,衝動的で、嵐のようで、思いがけずやってくる,その他直喩
3243,19,Q8,B,2,彼女の激怒は,急な川のながれのようだ,その他直喩
3244,113,Q8,B,2,彼女の激怒は,蒸気機関車のようだ,名詞直喩
3245,111,Q8,A,3,彼女の激怒は,急に訪れ、猛烈な力で、押さえられない,字義
3246,18,Q8,A,3,彼女の激怒は,急な爆発のようで、手が付けられない,その他直喩
3247,17,Q8,B,3,彼女の激怒は,強く、癇癪を起こす,字義
3248,7,Q8,A,3,彼女の激怒は,噴火のようだ,名詞直喩
3249,107,Q8,A,1,彼女の激怒は,いきなり表れる,字義
3250,28,Q8,A,1,彼女の激怒は,突発的だ,字義
3251,12,Q8,B,2,彼女の激怒は,濁流のようだ,名詞直喩
3252,66,Q8,B,1,彼女の激怒は,抑えられない,字義
3253,69,Q8,B,3,彼女の激怒は,活火山のようだ,名詞直喩
3254,22,Q8,A,2,彼女の激怒は,異常,字義
3255,6,Q8,B,1,彼女の激怒は,ドバドバと洪水のように流れる,その他直喩
3256,102,Q8,B,1,彼女の激怒は,手が付けられない,字義
3257,32,Q8,B,2,彼女の激怒は,頂点をうかがう勢いだ,その他直喩
3258,42,Q8,A,3,彼女の激怒は,思いがけず発生し、あまりに強くて続くばかりだ,字義
3259,55,Q8,A,1,彼女の激怒は,カミナリだ,名詞隠喩
3260,24,Q8,A,3,彼女の激怒は,火山の噴火のようだ,名詞直喩
3261,85,Q8,B,1,彼女の激怒は,手が付けられない,字義
3262,30,Q8,B,2,彼女の激怒は,津波のようだ,名詞直喩
3263,61,Q8,A,1,彼女の激怒は,予測できない,字義
3264,33,Q8,A,3,彼女の激怒は,導火線の短い爆弾のようだ,名詞直喩
3265,103,Q8,A,2,彼女の激怒は,突発的で過激だ,字義
3266,79,Q8,B,2,彼女の激怒は,誰にも鎮めることはできず、燃え盛る炎のようだ,名詞直喩
3267,98,Q8,B,2,彼女の激怒は,手に付けられず、どうしようもない。,字義
3268,4,Q8,A,1,彼女の激怒は,間尺玉のようだ,名詞直喩
3269,10,Q8,B,3,彼女の激怒は,いきなり起こる,字義
3270,14,Q8,B,2,彼女の激怒は,イノシシのようだ,名詞直喩
3271,70,Q8,A,1,彼女の激怒は,予告なしに始まる,字義
3272,11,Q8,A,3,彼女の激怒は,街を揺るがす地震,名詞隠喩
3273,41,Q8,B,3,彼女の激怒は,火山のようだ,名詞直喩
3274,48,Q8,A,1,彼女の激怒は,いきなり始まる,字義
3275,8,Q8,A,3,彼女の激怒は,とどまるところを知らない,字義
3276,34,Q8,A,2,彼女の激怒は,雷のようだ。,名詞直喩
3277,40,Q8,A,1,彼女の激怒は,青天の霹靂だ,その他隠喩
3278,44,Q8,B,3,彼女の激怒は,竜巻のようだ,名詞直喩
3279,1,Q8,B,3,彼女の激怒は,突発的だ,字義
3280,57,Q8,A,2,彼女の激怒は,活火山だ,名詞隠喩
3281,89,Q8,A,3,彼女の激怒は,火山の噴火だ,名詞隠喩
3282,96,Q8,A,2,彼女の激怒は,神出鬼没だ,その他隠喩
3283,80,Q8,A,1,彼女の激怒は,いきなり爆発する,その他隠喩
3284,60,Q8,A,3,彼女の激怒は,地震のようだ,名詞直喩
3285,84,Q8,B,3,彼女の激怒は,雷みたい,名詞直喩
3286,76,Q8,B,1,彼女の激怒は,おさまることを知らない。,字義
3287,65,Q8,A,2,彼女の激怒は,突発的で沸点が低い,その他隠喩
3288,51,Q8,A,2,彼女の激怒は,火山のようだ,名詞直喩
3289,136,Q8,B,1,彼女の激怒は,吹き出る溶岩のようだ,名詞直喩
3290,21,Q8,A,2,彼女の激怒は,急に沸騰し、中々収まらない,その他隠喩
3291,91,Q8,B,2,彼女の激怒は,せき止めることができない濁流のようだ,名詞直喩
3292,108,Q8,B,1,彼女の激怒は,雪崩を起こしたようだ,その他直喩
3293,37,Q8,B,2,彼女の激怒は,有頂天だ,その他隠喩
3294,92,Q8,B,1,彼女の激怒は,止まる所を知らない,その他隠喩
3295,43,Q8,A,1,彼女の激怒は,地震のようだ,名詞直喩
3296,49,Q8,B,2,彼女の激怒は,大火災のようだ,名詞直喩
3297,63,Q8,B,3,彼女の激怒は,ハリケーンのようだ,名詞直喩
3298,23,Q8,A,3,彼女の激怒は,嵐のようにやって来る,その他直喩
3299,83,Q8,A,1,彼女の激怒は,思いがけない,字義
3300,82,Q8,A,2,彼女の激怒は,地震のようだ,名詞直喩
3301,88,Q8,B,2,彼女の激怒は,激流のように手が付けられない,その他直喩
3302,2,Q8,B,3,彼女の激怒は,突発的だ,字義
3303,67,Q8,A,2,彼女の激怒は,唐突で、すごい勢いだ,字義
3304,97,Q8,A,3,彼女の激怒は,稲妻のようで、収まるまでは時間がかかる,その他直喩
3305,93,Q8,A,2,彼女の激怒は,嵐のようだ,名詞直喩
3306,124,Q8,B,1,彼女の激怒は,暴走する,字義
3307,53,Q8,B,1,彼女の激怒は,火山のようだ,名詞直喩
3308,101,Q8,B,1,彼女の激怒は,決壊したダムのようだ,名詞直喩
3309,99,Q8,A,3,彼女の激怒は,火山の噴火のようだ,名詞直喩
3310,68,Q8,A,2,彼女の激怒は,突発的で、山の噴火のようだ。,その他直喩
3311,20,Q8,B,2,彼女の激怒は,いつまでも続き、爆発している,その他隠喩
3312,9,Q8,B,1,彼女の激怒は,抑えられない,字義
3313,31,Q8,B,2,彼女の激怒は,荒波だ,名詞隠喩
3314,74,Q8,B,3,彼女の激怒は,制止できず、荒々しく、激高する,字義
3315,35,Q8,B,1,彼女の激怒は,抑えられない。,字義
3316,26,Q8,A,1,彼女の激怒は,劇場型だ,字義
3317,5,Q8,A,2,彼女の激怒は,ゲリラ豪雨のようだ,名詞直喩
3318,90,Q8,A,1,彼女の激怒は,突発的だ,字義
3319,86,Q8,B,3,彼女の激怒は,噴火した火山のようだ,名詞直喩
3320,135,Q8,B,1,彼女の激怒は,増すばかりだ,字義
3321,13,Q8,B,3,彼女の激怒は,激しい雷雨のようだ,名詞直喩
3322,45,Q8,B,3,彼女の激怒は,瞬間湯沸かし器のようで、予測出来ない,その他直喩
3323,133,Q8,B,1,彼女の激怒は,抑えられない,字義
3324,56,Q8,A,3,彼女の激怒は,嵐のようだ,字義
3325,95,Q8,A,1,彼女の激怒は,急激だ,字義
3326,25,Q8,B,3,彼女の激怒は,滝の流れのようだ,名詞直喩
3327,104,Q8,A,2,彼女の激怒は,津波のようだ,名詞直喩
3328,15,Q8,A,1,彼女の激怒は,突発的だ,字義
3329,29,Q8,A,2,彼女の激怒は,突風のように吹き荒れる,その他直喩
3330,116,Q8,A,3,彼女の激怒は,恐ろしい,字義
3331,40,Q9,A,1,彼女の眼は,宝石のようだ,名詞直喩
3332,73,Q9,A,1,彼女の眼は,クリスタルの様だ,名詞直喩
3333,30,Q9,B,2,彼女の眼は,キラキラ光っている,字義
3334,8,Q9,A,3,彼女の眼は,ビー玉のようだ,名詞直喩
3335,58,Q9,B,3,彼女の眼は,キラキラ輝き、にごりがなく、きれいだ,字義
3336,66,Q9,B,1,彼女の眼は,光り輝く,字義
3337,80,Q9,A,1,彼女の眼は,宝石のようだ,名詞直喩
3338,31,Q9,B,2,彼女の眼は,森に流れる川のようだ,名詞直喩
3339,95,Q9,A,1,彼女の眼は,理想的だ,字義
3340,57,Q9,A,2,彼女の眼は,水晶だ,名詞隠喩
3341,61,Q9,A,1,彼女の眼は,綺麗だ,字義
3342,108,Q9,B,1,彼女の眼は,猫のようだ,名詞直喩
3343,70,Q9,A,1,彼女の眼は,宝石のようだ,名詞直喩
3344,133,Q9,B,1,彼女の眼は,耀きを放っている,字義
3345,82,Q9,A,2,彼女の眼は,水晶のようだ,名詞直喩
3346,42,Q9,A,3,彼女の眼は,きれいで、透き通っていて、鏡のように太陽を跳ね返す,その他直喩
3347,94,Q9,B,2,彼女の眼は,きれいだ,字義
3348,47,Q9,B,3,彼女の眼は,輝いて、透き通り、綺麗,字義
3349,3,Q9,B,2,彼女の眼は,水鏡のようだ,名詞直喩
3350,22,Q9,A,2,彼女の眼は,きれい,字義
3351,53,Q9,B,1,彼女の眼は,輝いている,字義
3352,49,Q9,B,2,彼女の眼は,光り輝いている,字義
3353,41,Q9,B,3,彼女の眼は,宝石のようだ,名詞直喩
3354,39,Q9,A,2,彼女の眼は,鏡のようだ,名詞直喩
3355,10,Q9,B,3,彼女の眼は,神々しい,字義
3356,113,Q9,B,2,彼女の眼は,鏡のようだ,名詞直喩
3357,65,Q9,A,2,彼女の眼は,純真無垢である,その他隠喩
3358,32,Q9,B,2,彼女の眼は,見る者に、おしえてくれる、くもり具合を,字義
3359,83,Q9,A,1,彼女の眼は,素敵だ,字義
3360,111,Q9,A,3,彼女の眼は,綺麗で、透明で、光を照り返す,字義
3361,71,Q9,A,3,彼女の眼は,深く鮮やかだ,字義
3362,12,Q9,B,2,彼女の眼は,輝いている,字義
3363,63,Q9,B,3,彼女の眼は,澄んだ湖のようだ,名詞直喩
3364,4,Q9,A,1,彼女の眼は,水晶のようだ,名詞直喩
3365,6,Q9,B,1,彼女の眼は,輝き放っている,字義
3366,77,Q9,A,3,彼女の眼は,綺麗で、透明で、太陽をも引き付ける。,その他隠喩
3367,72,Q9,A,1,彼女の眼は,澄んでいる。,字義
3368,64,Q9,A,1,彼女の眼は,透き通っている,字義
3369,56,Q9,A,3,彼女の眼は,宝石のようだ,名詞直喩
